,Species,Country.of.Origin,Harvest.Year,Variety,Processing.Method,Category.One.Defects,Quakers,Color,Category.Two.Defects,altitude_mean_meters,Total.Cup.Points
545,Arabica,Uganda,2013,SL14,Washed / Wet,0,0.0,Green,4,1400.0,7.0
546,Arabica,Guatemala,2014,Bourbon,Washed / Wet,0,0.0,Green,1,1500.0,7.0
547,Arabica,Guatemala,2014,Caturra,Natural / Dry,0,0.0,Green,2,1500.0,7.0
548,Arabica,Guatemala,2012,Caturra,Washed / Wet,0,0.0,Green,4,1775.0305449954915,7.0
549,Arabica,Colombia,2013,Caturra,Washed / Wet,0,0.0,Green,2,1900.0,7.0
550,Arabica,Colombia,2013,Caturra,Natural / Dry,0,0.0,Bluish-Green,0,1750.0,7.0
551,Arabica,Guatemala,2013,Bourbon,Washed / Wet,0,0.0,Green,2,1706.88,7.0
552,Arabica,Colombia,2013,Other,Washed / Wet,3,0.0,Green,5,1450.0,7.0
553,Arabica,Mexico,2012,Typica,Natural / Dry,0,0.0,Green,4,1248.0,7.0
554,Arabica,Vietnam,2012,Other,Natural / Dry,0,0.0,Green,17,1040.0,7.0
555,Arabica,Mexico,2012,Typica,Washed / Wet,1,0.0,Green,4,1400.0,7.0
556,Arabica,United States (Hawaii),2012,Hawaiian Kona,Washed / Wet,0,0.0,Green,0,1775.0305449954915,7.0
557,Arabica,Colombia,2011,Caturra,Washed / Wet,0,0.0,Green,0,1450.0,7.0
558,Arabica,Thailand,2012,Caturra,Washed / Wet,0,0.0,Green,0,1775.0305449954915,7.0
559,Arabica,Kenya,2017,SL28,Washed / Wet,0,0.0,Green,3,1754.0,7.0
560,Arabica,Guatemala,2017,Bourbon,Washed / Wet,1,1.0,Green,2,1700.0,7.0
561,Arabica,Brazil,2015,Yellow Bourbon,Pulped natural / honey,0,2.0,Bluish-Green,2,905.0,7.0
562,Arabica,El Salvador,2016,Pacas,Washed / Wet,0,0.0,Green,4,1250.0,7.0
563,Arabica,Rwanda,2015,Bourbon,Washed / Wet,0,0.0,Bluish-Green,0,1900.0,7.0
564,Arabica,Vietnam,2014,Other,Other,11,0.0,Green,0,1040.0,7.0
565,Arabica,Guatemala,2015,Bourbon,Washed / Wet,0,0.0,Green,2,1219.2,7.0
566,Arabica,Brazil,2015,Catuai,Natural / Dry,2,0.0,Green,6,900.0,7.0
567,Arabica,Colombia,2014,Other,Washed / Wet,0,0.0,Green,1,1600.0,7.0
568,Arabica,United States,2014,Other,Other,0,0.0,Green,9,1200.0,7.0
569,Arabica,Guatemala,2014,Bourbon,Washed / Wet,0,0.0,Green,4,1500.0,7.0
570,Arabica,Colombia,2013,Typica,Natural / Dry,4,0.0,Green,4,1800.0,7.0
571,Arabica,Colombia,2013,Caturra,Washed / Wet,0,0.0,Green,3,1775.0,7.0
572,Arabica,"Tanzania, United Republic Of",2012,Arusha,Washed / Wet,0,0.0,Green,5,1400.0,7.0
573,Arabica,Mexico,2012,Caturra,Washed / Wet,2,0.0,Green,10,1550.0,7.0
574,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Blue-Green,7,1250.0,7.0
575,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,10,1310.64,7.0
576,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,2,1380.0,7.0
577,Arabica,El Salvador,2011,Caturra,Washed / Wet,1,0.0,Green,3,1200.0,7.0
578,Arabica,Guatemala,2012,Caturra,Washed / Wet,0,1.0,Green,3,1100.0,7.0
579,Arabica,Guatemala,2017,Caturra,Washed / Wet,0,0.0,Green,8,1800.0,7.0
580,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,4,1700.0,7.0
581,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,1,1219.2,7.0
582,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,1,1219.2,7.0
583,Arabica,Indonesia,2017,Sulawesi,Other,0,0.0,Blue-Green,15,1500.0,7.0
584,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,0,157.8864,7.0
585,Arabica,Taiwan,2016,Yellow Bourbon,Natural / Dry,0,0.0,Green,0,650.0,7.0
586,Arabica,El Salvador,2017,Bourbon,Washed / Wet,0,0.0,Green,4,1250.0,7.0
587,Arabica,Costa Rica,2016,Caturra,Washed / Wet,0,0.0,Bluish-Green,1,1850.0,7.0
588,Arabica,Honduras,2017,Caturra,Natural / Dry,0,1.0,Green,6,1400.0,7.0
589,Arabica,Brazil,2015,Yellow Bourbon,Pulped natural / honey,0,2.0,Bluish-Green,1,905.0,7.0
590,Arabica,China,2015,Catimor,Natural / Dry,0,0.0,Green,0,1100.0,7.0
591,Arabica,China,2015,Catimor,Washed / Wet,0,0.0,Green,2,1500.0,7.0
592,Arabica,Colombia,2014,Caturra,Washed / Wet,0,0.0,Blue-Green,2,1775.0,7.0
593,Arabica,Malawi,2014,Gesha,Washed / Wet,0,0.0,Bluish-Green,0,1442.0,7.0
594,Arabica,Guatemala,2014,Pacas,Washed / Wet,0,0.0,Green,2,1524.0,7.0
595,Arabica,Colombia,2014,Typica,Washed / Wet,0,0.0,Green,0,165.0,7.0
596,Arabica,United States (Hawaii),2013,Hawaiian Kona,Natural / Dry,6,0.0,Blue-Green,0,1775.0305449954915,7.0
597,Arabica,United States (Hawaii),2013,Hawaiian Kona,Natural / Dry,0,0.0,Green,0,1775.0305449954915,7.0
598,Arabica,Colombia,2013,Caturra,Washed / Wet,0,0.0,Green,2,1300.0,7.0
599,Arabica,Mexico,2013,Typica,Washed / Wet,0,0.0,Green,6,1550.0,7.0
600,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,0,1200.0,7.0
601,Arabica,Mexico,2012,Typica,Natural / Dry,1,0.0,Green,4,1200.0,7.0
602,Arabica,Colombia,2012,Caturra,Washed / Wet,0,0.0,Blue-Green,0,1625.0,7.0
603,Arabica,Colombia,2012,Caturra,Washed / Wet,0,0.0,Green,3,1775.0,7.0
604,Arabica,United States (Hawaii),2012,Hawaiian Kona,Washed / Wet,0,0.0,Green,0,1775.0305449954915,7.0
605,Arabica,Panama,2012,Catuai,Washed / Wet,0,0.0,Green,4,1100.0,7.0
606,Arabica,United States (Hawaii),2012,Caturra,Washed / Wet,0,0.0,Green,2,1775.0305449954915,7.0
607,Arabica,Brazil,2018,Bourbon,Natural / Dry,0,0.0,Green,4,890.0,7.0
608,Arabica,Brazil,2016,Bourbon,Natural / Dry,0,2.0,Bluish-Green,3,934.0,7.0
609,Arabica,Laos,2015,Catimor,Washed / Wet,0,0.0,Bluish-Green,0,1300.0,7.0
610,Arabica,El Salvador,2016,Pacas,Washed / Wet,0,0.0,Green,7,1200.0,7.0
611,Arabica,Mexico,2016,Caturra,Washed / Wet,0,2.0,Green,3,1300.0,7.0
612,Arabica,Colombia,2015,Caturra,Washed / Wet,1,0.0,Green,9,1775.0305449954915,7.0
613,Arabica,Brazil,2016,Yellow Bourbon,Natural / Dry,0,0.0,Green,0,1.0,7.0
614,Arabica,Brazil,2014,Catuai,Natural / Dry,0,0.0,Green,9,1775.0305449954915,7.0
615,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Green,0,1700.0,7.0
616,Arabica,"Tanzania, United Republic Of",2014,Bourbon,Washed / Wet,0,0.0,Green,4,1550.0,7.0
617,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,1200.0,7.0
618,Arabica,Mexico,2014,Typica,Natural / Dry,0,0.0,Green,0,1296.0,7.0
619,Arabica,Uganda,2013,SL14,Washed / Wet,0,0.0,Green,0,1650.0,7.0
620,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,1240.0,7.0
621,Arabica,Thailand,2013,Caturra,Washed / Wet,0,0.0,Bluish-Green,0,1500.0,7.0
622,Arabica,Colombia,2012,Caturra,Washed / Wet,0,0.0,Bluish-Green,3,1800.0,7.0
623,Arabica,El Salvador,2012,Other,Washed / Wet,0,0.0,Green,17,1775.0305449954915,7.0
624,Arabica,Guatemala,2012,Caturra,Washed / Wet,0,0.0,Green,0,1500.0,7.0
625,Arabica,Thailand,2012,Other,Washed / Wet,0,0.0,Bluish-Green,0,1775.0305449954915,7.0
626,Arabica,Mexico,2012,Other,Washed / Wet,0,0.0,Green,2,1100.0,7.0
627,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,0,950.0,7.0
628,Arabica,Colombia,2011,Caturra,Washed / Wet,0,0.0,Green,0,3850.0,7.0
629,Arabica,United States (Hawaii),2012,Caturra,Washed / Wet,2,0.0,Green,0,1775.0305449954915,7.0
630,Arabica,Mexico,2011,Blue Mountain,Washed / Wet,0,0.0,Green,1,1400.0,7.0
631,Arabica,Colombia,2010,Caturra,Washed / Wet,0,0.0,Green,3,1800.0,7.0
632,Arabica,Colombia,2010,Caturra,Washed / Wet,0,0.0,Green,2,1775.0305449954915,7.0
633,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,1.0,Green,2,1219.2,7.0
634,Arabica,Taiwan,2016,Typica,Pulped natural / honey,0,5.0,Green,0,1050.0,7.0
635,Arabica,Brazil,2016,Caturra,Pulped natural / honey,0,0.0,Green,7,1775.0305449954915,7.0
636,Arabica,Taiwan,2017,Caturra,Washed / Wet,0,0.0,Blue-Green,0,200.0,7.0
637,Arabica,Brazil,2016,Caturra,Washed / Wet,1,9.0,Green,2,1775.0305449954915,7.0
638,Arabica,Indonesia,2015,Typica,Semi-washed / Semi-pulped,0,0.0,Blue-Green,6,1250.0,7.0
639,Arabica,Thailand,2014,Caturra,Washed / Wet,0,0.0,Green,0,800.0,7.0
640,Arabica,Thailand,2014,Caturra,Washed / Wet,0,0.0,Blue-Green,1,1450.0,7.0
641,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Green,1,1317.0,7.0
642,Arabica,Uganda,2013,SL14,Natural / Dry,0,0.0,Green,0,1650.0,7.0
643,Arabica,Costa Rica,2013,Catuai,Washed / Wet,0,0.0,Green,3,1300.0,7.0
644,Arabica,Mexico,2014,Caturra,Washed / Wet,0,0.0,Green,11,1775.0305449954915,7.0
645,Arabica,Guatemala,2012,Caturra,Natural / Dry,0,0.0,Blue-Green,4,1775.0305449954915,7.0
646,Arabica,Colombia,2013,Caturra,Washed / Wet,0,0.0,Blue-Green,3,1750.0,7.0
647,Arabica,Colombia,2012,Caturra,Washed / Wet,0,0.0,Green,3,1750.0,7.0
648,Arabica,Colombia,2013,Caturra,Washed / Wet,0,0.0,Green,0,1750.0,7.0
649,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,6,1250.0,7.0
650,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,0,1150.0,7.0
651,Arabica,Colombia,2012,Caturra,Washed / Wet,2,0.0,Green,2,1775.0,7.0
652,Arabica,Brazil,2011,Mundo Novo,Washed / Wet,0,0.0,Green,4,975.0,7.0
653,Arabica,Brazil,2018,Bourbon,Natural / Dry,0,0.0,Green,4,890.0,7.0
654,Arabica,Indonesia,2017,Other,Washed / Wet,0,0.0,Green,5,1250.0,7.0
655,Arabica,Honduras,2017,Caturra,Washed / Wet,0,0.0,Green,4,1400.0,7.0
656,Arabica,Guatemala,2016,Bourbon,Washed / Wet,0,2.0,Green,2,1219.2,7.0
657,Arabica,Thailand,2014,Caturra,Washed / Wet,0,0.0,Green,0,800.0,7.0
658,Arabica,Thailand,2014,Caturra,Washed / Wet,0,0.0,Green,0,1450.0,7.0
659,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Green,1,1600.0,7.0
660,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Bluish-Green,3,1775.0305449954915,7.0
661,Arabica,Mexico,2013,Other,Washed / Wet,0,0.0,Green,1,1600.0,7.0
662,Arabica,Brazil,2014,Yellow Bourbon,Semi-washed / Semi-pulped,0,0.0,Bluish-Green,0,1260.0,7.0
663,Arabica,Guatemala,2013,Bourbon,Washed / Wet,0,0.0,Green,4,1310.64,7.0
664,Arabica,Colombia,2013,Caturra,Washed / Wet,0,0.0,Green,1,1750.0,7.0
665,Arabica,Guatemala,2013,Bourbon,Washed / Wet,0,0.0,Green,0,1310.64,7.0
666,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,10,1679.0,7.0
667,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,5,1100.0,7.0
668,Arabica,Mexico,2012,Typica,Semi-washed / Semi-pulped,0,0.0,Green,2,1650.0,7.0
669,Arabica,Guatemala,2012,Caturra,Natural / Dry,0,0.0,Green,5,1775.0305449954915,7.0
670,Arabica,Brazil,2012,Bourbon,Semi-washed / Semi-pulped,0,0.0,Blue-Green,4,1250.0,7.0
671,Arabica,Colombia,2012,Caturra,Washed / Wet,1,0.0,Green,3,1775.0,7.0
672,Arabica,United States (Hawaii),2012,Hawaiian Kona,Washed / Wet,2,0.0,Green,3,1775.0305449954915,7.0
673,Arabica,Guatemala,2012,Caturra,Washed / Wet,1,0.0,Green,14,1600.0,7.0
674,Arabica,Honduras,2017,Other,Washed / Wet,0,1.0,Green,6,1500.0,7.0
675,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,1.0,Green,2,1700.0,7.0
676,Arabica,Guatemala,2016,Bourbon,Washed / Wet,0,0.0,Green,0,1700.0,7.0
677,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,0,157.8864,7.0
678,Arabica,Guatemala,2017,Caturra,Washed / Wet,0,2.0,Green,3,1775.0305449954915,7.0
679,Arabica,Colombia,2016,Caturra,Washed / Wet,0,0.0,Green,1,1600.0,7.0
680,Arabica,China,2015,Catimor,Washed / Wet,0,0.0,Green,0,1600.0,7.0
681,Arabica,Brazil,2016,Caturra,Washed / Wet,0,1.0,Green,0,1775.0305449954915,7.0
682,Arabica,"Tanzania, United Republic Of",2016,Ruiru 11,Washed / Wet,0,0.0,Green,7,2285.0,7.0
683,Arabica,Brazil,2016,Yellow Bourbon,Natural / Dry,0,0.0,Green,0,1.0,7.0
684,Arabica,Guatemala,2013,Caturra,Washed / Wet,0,0.0,Green,0,1400.0,7.0
685,Arabica,Mexico,2014,Typica,Washed / Wet,0,0.0,Green,0,1296.0,7.0
686,Arabica,Brazil,2012,Catuai,Semi-washed / Semi-pulped,0,0.0,Blue-Green,1,1000.0,7.0
687,Arabica,Peru,2013,Caturra,Washed / Wet,0,0.0,Green,3,1775.0305449954915,7.0
688,Arabica,Brazil,2014,Yellow Bourbon,Natural / Dry,0,0.0,Green,0,1260.0,7.0
689,Arabica,Mexico,2013,Bourbon,Washed / Wet,0,0.0,Green,0,1170.0,7.0
690,Arabica,Honduras,2012,Caturra,Washed / Wet,0,0.0,Green,2,1775.0305449954915,7.0
691,Arabica,Colombia,2013,Caturra,Washed / Wet,0,0.0,Green,9,1775.0,7.0
692,Arabica,Mexico,2013,Typica,Washed / Wet,0,0.0,Green,5,1560.0,7.0
693,Arabica,Mexico,2012,Typica,Semi-washed / Semi-pulped,0,0.0,Green,2,1400.0,7.0
694,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,9,1300.0,7.0
695,Arabica,Mexico,2012,Caturra,Washed / Wet,0,0.0,Green,1,1170.0,7.0
696,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,0,1300.0,7.0
697,Arabica,Mexico,2012,Pacamara,Washed / Wet,0,0.0,Green,6,1350.0,7.0
698,Arabica,Mexico,2012,Caturra,Washed / Wet,0,0.0,Green,0,1150.0,7.0
699,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,4,1250.0,7.0
700,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Bluish-Green,0,1450.0,7.0
701,Arabica,Colombia,2012,Caturra,Natural / Dry,0,0.0,Green,2,442.0,7.0
702,Arabica,Brazil,2012,Arusha,Natural / Dry,0,0.0,Blue-Green,2,1775.0305449954915,7.0
703,Arabica,Colombia,2011,Caturra,Washed / Wet,0,0.0,Green,2,1750.0,7.0
704,Arabica,Colombia,2011,Caturra,Washed / Wet,0,0.0,Green,1,1750.0,7.0
705,Arabica,Honduras,2017,Caturra,Washed / Wet,0,1.0,Green,8,1396.0,7.0
706,Arabica,Brazil,2016,Catuai,Natural / Dry,0,3.0,Green,11,982.0,7.0
707,Arabica,Brazil,2017,Caturra,Natural / Dry,0,4.0,Green,14,1775.0305449954915,7.0
708,Arabica,Brazil,2016,Bourbon,Natural / Dry,0,2.0,Bluish-Green,3,934.0,7.0
709,Arabica,Costa Rica,2015,Caturra,Washed / Wet,6,1.0,Bluish-Green,3,1850.0,7.0
710,Arabica,Costa Rica,2015,Catuai,Washed / Wet,0,2.0,Green,0,1550.0,7.0
711,Arabica,China,2015,Catimor,Pulped natural / honey,0,6.0,Green,2,1580.0,7.0
712,Arabica,Brazil,2016,Bourbon,Natural / Dry,0,0.0,Green,0,1268.0,7.0
713,Arabica,Brazil,2015,Mundo Novo,Natural / Dry,0,0.0,Green,10,1775.0305449954915,7.0
714,Arabica,Guatemala,2015,Bourbon,Washed / Wet,0,0.0,Green,6,1676.4,7.0
715,Arabica,Malawi,2014,Gesha,Washed / Wet,0,0.0,Green,0,1450.0,7.0
716,Arabica,Brazil,2015,Bourbon,Natural / Dry,0,0.0,Blue-Green,0,1100.0,7.0
717,Arabica,Guatemala,2014,Pacas,Washed / Wet,0,0.0,Green,3,1524.0,7.0
718,Arabica,Mexico,2014,Caturra,Washed / Wet,0,0.0,Green,0,1775.0305449954915,7.0
719,Arabica,Colombia,2013,Caturra,Washed / Wet,0,0.0,Green,2,1300.0,7.0
720,Arabica,Taiwan,2014,Typica,Semi-washed / Semi-pulped,0,0.0,Green,0,200.0,7.0
721,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,600.0,7.0
722,Arabica,Guatemala,2013,Bourbon,Washed / Wet,2,0.0,Green,1,1310.64,7.0
723,Arabica,Colombia,2013,Caturra,Washed / Wet,0,0.0,Green,1,1750.0,7.0
724,Arabica,Mexico,2013,Typica,Washed / Wet,0,0.0,Green,3,1300.0,7.0
725,Arabica,Costa Rica,2012,Caturra,Washed / Wet,0,0.0,Green,14,1775.0305449954915,7.0
726,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,3,1752.6,7.0
727,Arabica,Mexico,2012,Typica,Natural / Dry,1,0.0,Green,8,441.0,7.0
728,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,9,1170.0,7.0
729,Arabica,Guatemala,2012,Bourbon,Washed / Wet,2,0.0,Green,5,1310.64,7.0
730,Arabica,Brazil,2012,Mundo Novo,Natural / Dry,0,0.0,Green,2,1100.0,7.0
731,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,0,1300.0,7.0
732,Arabica,Brazil,2012,Mundo Novo,Washed / Wet,0,0.0,Green,2,950.0,7.0
733,Arabica,Colombia,2012,Caturra,Natural / Dry,0,0.0,Green,0,442.0,7.0
734,Arabica,Brazil,2012,Catuai,Washed / Wet,2,6.0,Green,10,1100.0,7.0
735,Arabica,Taiwan,2017,Caturra,Washed / Wet,0,0.0,Blue-Green,0,1775.0305449954915,7.0
736,Arabica,Guatemala,2016,Pacas,Washed / Wet,0,2.0,Green,2,1450.0,7.0
737,Arabica,Brazil,2016,Yellow Bourbon,Natural / Dry,0,0.0,Green,9,1.0,7.0
738,Arabica,El Salvador,2014,Bourbon,Washed / Wet,0,0.0,Green,0,1500.0,7.0
739,Arabica,Honduras,2015,Catuai,Washed / Wet,0,0.0,Green,2,1350.0,7.0
740,Arabica,Malawi,2014,Gesha,Washed / Wet,0,0.0,Blue-Green,0,1180.0,7.0
741,Arabica,Brazil,2015,Bourbon,Natural / Dry,0,0.0,Green,0,1100.0,7.0
742,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,650.0,7.0
743,Arabica,Mexico,2013,Mundo Novo,Washed / Wet,0,0.0,Blue-Green,4,1338.0,7.0
744,Arabica,United States (Hawaii),2013,Hawaiian Kona,Natural / Dry,0,0.0,Bluish-Green,1,1775.0305449954915,7.0
745,Arabica,Mexico,2012,Bourbon,Washed / Wet,3,0.0,Green,8,533.0,7.0
746,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,2,1390.8024,7.0
747,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,3,1170.0,7.0
748,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,13,1250.0,7.0
749,Arabica,El Salvador,2012,Other,Washed / Wet,2,0.0,Green,5,1775.0305449954915,7.0
750,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,0,1100.0,7.0
751,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,3,900.0,7.0
752,Arabica,Colombia,2012,Caturra,Washed / Wet,0,0.0,Green,1,1750.0,7.0
753,Arabica,Colombia,2012,Caturra,Washed / Wet,0,0.0,Green,0,1775.0,7.0
754,Arabica,Brazil,2012,Arusha,Natural / Dry,0,0.0,Green,1,1775.0305449954915,7.0
755,Arabica,Colombia,2012,Caturra,Washed / Wet,0,0.0,Green,2,1775.0305449954915,7.0
756,Arabica,Brazil,2016,Bourbon,Natural / Dry,0,1.0,Green,5,934.0,7.0
757,Arabica,Honduras,2015,Caturra,Washed / Wet,0,1.0,Bluish-Green,2,1500.0,7.0
758,Arabica,Nicaragua,2012,Caturra,Washed / Wet,0,0.0,Green,1,1000.0,7.0
759,Arabica,"Tanzania, United Republic Of",2015,Bourbon,Washed / Wet,1,0.0,Green,6,1650.0,7.0
760,Arabica,"Tanzania, United Republic Of",2016,Other,Washed / Wet,0,0.0,Green,1,1600.0,7.0
761,Arabica,Brazil,2016,Yellow Bourbon,Natural / Dry,0,0.0,Green,1,1.0,7.0
762,Arabica,Thailand,2014,Caturra,Washed / Wet,0,0.0,Bluish-Green,0,800.0,7.0
763,Arabica,Honduras,2015,Catuai,Washed / Wet,0,0.0,Green,2,1350.0,7.0
764,Arabica,Guatemala,2014,Bourbon,Washed / Wet,0,0.0,Blue-Green,4,1500.0,7.0
765,Arabica,Brazil,2014,Mundo Novo,Natural / Dry,0,0.0,Green,1,1775.0305449954915,7.0
766,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Green,1,1700.0,7.0
767,Arabica,Mexico,2013,Other,Washed / Wet,0,0.0,Green,0,1100.0,7.0
768,Arabica,Mexico,2013,Other,Washed / Wet,1,0.0,Green,1,1400.0,7.0
769,Arabica,Taiwan,2014,Typica,Other,0,0.0,Green,0,1200.0,7.0
770,Arabica,Taiwan,2012,Typica,Washed / Wet,0,0.0,Green,0,800.0,7.0
771,Arabica,Colombia,2013,Caturra,Washed / Wet,0,0.0,Bluish-Green,1,1750.0,7.0
772,Arabica,Mexico,2012,Typica,Washed / Wet,1,0.0,Green,9,1144.0,7.0
773,Arabica,Guatemala,2012,Caturra,Washed / Wet,0,0.0,Green,2,1350.0,7.0
774,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,4,1000.0,7.0
775,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,1,1200.0,7.0
776,Arabica,Colombia,2010,Caturra,Washed / Wet,0,0.0,Green,0,1800.0,7.0
777,Arabica,Indonesia,2017,Bourbon,Washed / Wet,0,0.0,Green,3,1300.0,7.0
778,Arabica,Colombia,2016,Caturra,Washed / Wet,0,7.0,Green,6,1775.0305449954915,7.0
779,Arabica,Brazil,2016,Bourbon,Natural / Dry,0,1.0,Green,3,894.0,7.0
780,Arabica,Brazil,2016,Yellow Bourbon,Natural / Dry,0,0.0,Green,1,1.0,7.0
781,Arabica,Costa Rica,2015,Caturra,Washed / Wet,0,0.0,Blue-Green,0,1300.0,7.0
782,Arabica,"Tanzania, United Republic Of",2014,Bourbon,Washed / Wet,0,0.0,Green,5,1500.0,7.0
783,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Green,3,1600.0,7.0
784,Arabica,Colombia,2013,Caturra,Washed / Wet,1,0.0,Green,0,1775.0305449954915,7.0
785,Arabica,Costa Rica,2013,Caturra,Washed / Wet,0,0.0,Green,2,13.0,7.0
786,Arabica,United States (Hawaii),2012,Hawaiian Kona,Natural / Dry,0,0.0,Bluish-Green,0,1775.0305449954915,7.0
787,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,7,1300.0,7.0
788,Arabica,Mexico,2012,Typica,Washed / Wet,3,0.0,Green,13,1800.0,7.0
789,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,11,1250.0,7.0
790,Arabica,Vietnam,2012,Other,Natural / Dry,0,0.0,Green,2,1040.0,7.0
791,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,1,1250.0,7.0
792,Arabica,United States (Hawaii),2012,Hawaiian Kona,Washed / Wet,0,0.0,Green,2,1775.0305449954915,7.0
793,Arabica,Colombia,2011,Caturra,Washed / Wet,1,0.0,Green,5,1600.0,7.0
794,Arabica,Honduras,2017,Caturra,Washed / Wet,0,0.0,Green,1,1600.0,7.0
795,Arabica,Honduras,2016,Caturra,Natural / Dry,0,1.0,Green,7,1600.0,7.0
796,Arabica,Brazil,2016,Bourbon,Natural / Dry,0,2.0,Green,3,944.0,7.0
797,Arabica,"Tanzania, United Republic Of",2015,Other,Washed / Wet,0,0.0,Green,20,1650.0,7.0
798,Arabica,Laos,2015,Other,Washed / Wet,0,0.0,Blue-Green,0,1250.0,7.0
799,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Green,3,1350.0,7.0
800,Arabica,Malawi,2014,Gesha,Washed / Wet,0,0.0,Bluish-Green,1,2500.0,7.0
801,Arabica,Taiwan,2013,Typica,Washed / Wet,0,0.0,Green,0,600.0,7.0
802,Arabica,Thailand,2013,Caturra,Washed / Wet,0,0.0,Green,0,800.0,7.0
803,Arabica,Costa Rica,2013,Catuai,Washed / Wet,0,0.0,Green,4,1300.0,7.0
804,Arabica,Honduras,2014,Caturra,Washed / Wet,0,0.0,Green,5,1400.0,7.0
805,Arabica,Colombia,2013,Caturra,Washed / Wet,0,0.0,Green,1,1900.0,7.0
806,Arabica,Taiwan,2012,Typica,Washed / Wet,0,0.0,Bluish-Green,0,650.0,7.0
807,Arabica,Brazil,2012,Mundo Novo,Natural / Dry,0,0.0,Blue-Green,0,1038.5,7.0
808,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,1,940.0,7.0
809,Arabica,Brazil,2012,Mundo Novo,Natural / Dry,0,0.0,Green,1,1000.0,7.0
810,Arabica,Brazil,2012,Catuai,Semi-washed / Semi-pulped,0,0.0,Blue-Green,1,1050.0,7.0
811,Arabica,Guatemala,2012,Bourbon,Natural / Dry,0,0.0,Green,3,1775.0305449954915,7.0
812,Arabica,Brazil,2012,Mundo Novo,Semi-washed / Semi-pulped,0,0.0,Green,2,950.0,7.0
813,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,10,1402.08,7.0
814,Arabica,Colombia,2012,Caturra,Washed / Wet,0,0.0,Green,2,1775.0,7.0
815,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,1,1901.0,7.0
816,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,2.0,Green,0,1219.2,7.0
817,Arabica,Honduras,2017,Caturra,Washed / Wet,0,0.0,Green,1,1400.0,7.0
818,Arabica,Brazil,2017,Catuai,Natural / Dry,0,0.0,Green,4,1020.0,7.0
819,Arabica,El Salvador,2014,Bourbon,Washed / Wet,0,0.0,Green,2,1250.0,7.0
